a_config,a_profit_test,a_profit_test_fc,a_profit_test_opt,a_profit_train,a_profit_train_fc,a_profit_train_opt,a_profit_val,a_profit_val_fc,a_profit_val_opt,ab_profit_test_PF,ab_profit_train_PF,ab_profit_val_PF,b_iter_best,b_n_iters,b_time_WS,b_time_all,b_time_opti,b_time_val,b_train_time_without_WS,hp_batch_size,hp_lr,hp_perturbation,hp_reg,hp_restrict_forecaster_ts,hp_ws
46,0.4365270492273621,0.420527562950074,0.43652735334789283,1.4464180250443963,1.4147827727136262,1.446418789395575,0.4140264481620284,0.4101335140625526,0.41402681051472556,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,0.14372491836547852,1018.3422341346741,944.832221031189,50.0432071685791,1018.1985092163086,32,0,0.1,0.1,true,false
47,0.4232498927959556,0.420527562950074,0.42325023738493894,1.4369404852442704,1.4147827727136262,1.4369408098793945,0.414067504854686,0.4101335140625526,0.4140679096795785,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,186.153746843338,814.5325539112091,545.1036877632141,52.276304960250854,628.3788070678711,32,0,0.02,0.1,true,true
48,0.4206447350255138,0.420527562950074,0.42064512910540297,1.416393328535742,1.4147827727136262,1.4163938110604812,0.41157711903213623,0.4101335140625526,0.4115775745237584,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,0.1432666778564453,1349.3292140960693,1305.5073990821838,27.611602067947388,1349.185947418213,32,0,0.02,0.1,true,false
49,0.41417307316944996,0.420527562950074,0.4141721599647825,1.4177240812340015,1.4147827727136262,1.4177273044325824,0.4039748468917197,0.4101335140625526,0.40397516545909085,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,219.91915607452393,1450.5424089431763,1208.9309089183807,7.503577947616577,1230.6232528686523,64,0,0.0,0.1,true,true
50,0.38455453679587004,0.420527562950074,0.38455586189368374,1.4026125639145999,1.4147827727136262,1.4026148938158327,0.37769499331281264,0.4101335140625526,0.3776966314719057,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,0.14468812942504883,1467.5180139541626,1444.2604818344116,9.017138957977295,1467.3733258247375,64,0,0.0,0.1,true,false
51,0.41417307316944996,0.420527562950074,0.4141721599647825,1.4177240812340015,1.4147827727136262,1.4177273044325824,0.4039748468917197,0.4101335140625526,0.40397516545909085,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,263.8517870903015,946.2758860588074,633.9085688591003,24.889039039611816,682.4240989685059,64,0,0.5,0.1,true,true
52,0.4260011699738455,0.420527562950074,0.4260013323683942,1.4318118431884255,1.4147827727136262,1.4318125784737648,0.4131856646812855,0.4101335140625526,0.41318539698566514,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,0.14664697647094727,1411.771780014038,1387.024976015091,9.56224513053894,1411.6251330375671,64,0,0.5,0.1,true,false
53,0.43848291116900695,0.420527562950074,0.438483139091673,1.4481910813058816,1.4147827727136262,1.4481917254206467,0.41257675153531514,0.4101335140625526,0.41257694884692375,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,239.8675639629364,1055.0811231136322,777.0171890258789,16.893266201019287,815.2135591506958,64,0,0.1,0.1,true,true
54,0.4318900942623325,0.420527562950074,0.43189015277462883,1.4555482491647296,1.4147827727136262,1.4555488382843906,0.4149623147253998,0.4101335140625526,0.414963013205474,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,0.14493012428283691,1458.1027810573578,1431.2019670009613,11.68641185760498,1457.957850933075,64,0,0.1,0.1,true,false
55,0.4284491123955392,0.420527562950074,0.42845002722674774,1.4518602809878987,1.4147827727136262,1.4518590552450217,0.4135936075993891,0.4101335140625526,0.4135939606827228,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,245.69782495498657,1006.9327139854431,720.1547260284424,19.24296498298645,761.2348890304565,64,0,0.02,0.1,true,true
56,0.4227658106590715,0.420527562950074,0.42276645767353394,1.4241632644923268,1.4147827727136262,1.424164544159015,0.4088621465274911,0.4101335140625526,0.40886262188392397,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,0.14366888999938965,1438.5028929710388,1407.090346813202,16.361403942108154,1438.3592240810394,64,0,0.02,0.1,true,false
